Id,SalePrice
2736,144437.74007059634
2737,117610.69924219501
2738,126549.38206888338
2739,171690.59145966105
2740,134413.6892457791
2741,130099.97985714152
2742,136048.97322816556
2743,150543.62015138162
2744,153658.9598087179
2745,129880.93039049454
2746,132616.07814447515
2747,136206.46039998552
2748,135560.65614406718
2749,127821.61519515945
2750,136387.88757029895
2751,127802.49049785858
2752,227032.99042019175
2753,119285.18956984027
2754,208605.49849956814
2755,138865.94218550768
2756,92798.21561741363
2757,69653.2697852098
2758,65885.63858254228
2759,158860.72433243648
2760,123336.40469353789
2761,139163.5847278767
2762,109925.21785631994
2763,198750.47060376365
2764,161303.85365031214
2765,264698.058287535
2766,132682.29465425332
2767,79556.07695937478
2768,118364.49398962437
2769,124191.43161565282
2770,141562.87747392844
2771,108070.88258399516
2772,98725.46768343337
2773,185501.86578090885
2774,138515.7415522576
2775,83829.46745178087
2776,134194.3986581869
2777,166102.93802705428
2778,110213.05364663327
2779,119763.05763856907
2780,94955.45812602635
2781,87418.28292837471
2782,106739.75864388111
2783,101949.57567050427
2784,108080.00433986567
2785,116539.69944326395
2786,58890.98180645953
2787,103738.11936537965
2788,66694.25568949692
2789,163389.16386898648
2790,102021.59421192958
2791,112035.23169563212
2792,50706.24986625557
2793,163709.7823752219
2794,83369.32584761451
2795,101865.58258700247
2796,91052.2553964316
2797,246568.9459791927
2798,99675.10454040923
2799,104301.99228819428
2800,66685.84585153889
2801,111954.44312091412
2802,116683.3510899528
2803,131701.69954045082
2804,146857.42162363636
2805,109642.41295094664
2806,76599.63655931556
2807,182701.4015912888
2808,141422.69705770115
2809,136589.70912179377
2810,138463.7845414201
2811,159129.36520827113
2812,173824.3222507818
2813,149772.57030127966
2814,151109.74486760978
2815,105242.91323044914
2816,207456.0448246473
2817,185093.22905280444
2818,123666.64407370295
2819,125954.16521609935
2820,141758.5979010317
2821,112536.44159964948
2822,171667.92623606435
2823,368703.87883465807
2824,228243.88237112993
2825,132937.02270552632
2826,124751.70363031235
2827,119956.51252692916
2828,225901.643332387
2829,182918.77674840417
2830,214135.49830583605
2831,166100.79979889982
2832,251482.58015863196
2833,329340.68930985045
2834,203355.5729792971
2835,211910.9675125584
2836,165463.35050300404
2837,147442.68281173037
2838,143920.53943545002
2839,153402.40006305545
2840,197227.69093629607
2841,195234.92993367877
2842,218162.12309622706
2843,137448.66938483843
2844,178458.38098181906
2845,139351.987505435
2846,203270.4130062387
2847,198272.874861855
2848,203416.91944107303
2849,189082.26252091306
2850,278017.78117627953
2851,176557.75496924712
2852,214130.63596170594
2853,225579.6411914402
2854,137801.06032494296
2855,198338.89613563463
2856,186461.24801824224
2857,179995.84004955823
2858,188533.0038471109
2859,127533.8922188976
2860,124716.0277735766
2861,121790.9253163571
2862,201009.36517237828
2863,120877.51205984519
2864,205489.64783817026
2865,128230.7856471445
2866,137753.87653809512
2867,99746.7326542132
2868,90860.62501425436
2869,108749.78493467096
2870,108042.56372939725
2871,75744.60085384351
2872,54325.50944733985
2873,142124.765734508
2874,113350.82670914025
2875,108494.88861822954
2876,159737.83090849075
2877,163665.24930754825
2878,167619.93290664713
2879,138373.770334055
2880,91676.43934063915
2881,136549.58146038806
2882,191674.04131764054
2883,191573.39445395686
2884,188517.3678039703
2885,171120.96428318784
2886,245972.48496777084
2887,97519.13875619129
2888,152282.32157673672
2889,67080.3014726514
2890,78656.11977121227
2891,127341.16502918159
2892,52121.429033382476
2893,81009.44238991987
2894,54069.82671996523
2895,370725.69831968244
2896,289240.32526222616
2897,195389.4418984172
2898,128599.75447391336
2899,199469.27031230455
2900,164737.52699172916
2901,147581.7455714803
2902,175431.3567939707
2903,307505.4146468667
2904,340997.6022228721
2905,50726.527332707876
2906,224350.35964114306
2907,98478.51454781948
2908,130349.7202622582
2909,125950.344064365
2910,77619.27663978323
2911,72765.19377953808
2912,133880.36815531226
2913,71665.70542353406
2914,76250.24872814614
2915,83144.11665011803
2916,68722.01777049946
2917,131357.3613316842
2918,125067.35889084461
2919,223232.65972849657
